Time (min),Volume of Mixture (ml),Viable Cells (10^6 cells/ml),mAb Concentration (mg/l),Glucose Concentration (g/l),Lactate Concentration (g/l),Viability (%)
115,5650,0.747380066261,1.00559122194,6.01744534055,0.142308012885,98.9840517844
116,5650,0.74780422087,1.01462716315,6.01715358847,0.142507417035,98.9839155252
117,5650,0.748228587968,1.02366823229,6.01686168457,0.142706915712,98.9837793057
118,5650,0.74865316763,1.03271443191,6.0165696288,0.142906508943,98.9836431258
119,5650,0.74907795993,1.0417657646,6.0162774211,0.143106196756,98.9835069856
120,5650,0.749502964944,1.05082223292,6.0159850614,0.143305979176,98.983370885
121,5650,0.749928182746,1.05988383944,6.01569254964,0.14350585623,98.9832348239
122,5650,0.750353613413,1.06895058674,6.01539988576,0.143705827945,98.9830988023
123,5650,0.750779257018,1.07802247738,6.01510706971,0.143905894348,98.98296282
124,5650,0.751205113637,1.08709951395,6.01481410142,0.144106055464,98.9828268772
125,5650,0.751631183345,1.09618169902,6.01452098083,0.144306311321,98.9826909737
126,5650,0.752057466216,1.10526903516,6.01422770787,0.144506661945,98.9825551094
127,5650,0.752483962327,1.11436152495,6.0139342825,0.144707107363,98.9824192843
128,5650,0.752910671751,1.12345917097,6.01364070465,0.144907647601,98.9822834984
129,5650,0.753337594564,1.1325619758,6.01334697425,0.145108282685,98.9821477517
130,5650,0.753764730841,1.14166994202,6.01305309124,0.145309012643,98.982012044
131,5650,0.754192080656,1.1507830722,6.01275905558,0.1455098375,98.9818763753
132,5650,0.754619644085,1.15990136893,6.01246486719,0.145710757283,98.9817407455
133,5650,0.755047421203,1.16902483479,6.01217052601,0.145911772019,98.9816051547
134,5650,0.755475412084,1.17815347237,6.01187603198,0.146112881734,98.9814696027
135,5650,0.755903616804,1.18728728425,6.01158138505,0.146314086454,98.9813340896
136,5650,0.756332035436,1.19642627301,6.01128658515,0.146515386207,98.9811986152
137,5650,0.756760668057,1.20557044124,6.01099163222,0.146716781017,98.9810631795
138,5650,0.757189514742,1.21471979153,6.0106965262,0.146918270912,98.9809277824
139,5650,0.757618575564,1.22387432646,6.01040126703,0.147119855918,98.980792424
140,5650,0.758047850599,1.23303404863,6.01010585464,0.147321536062,98.9806571041
141,5650,0.758477339921,1.24219896061,6.00981028899,0.147523311369,98.9805218228
142,5650,0.758907043607,1.25136906502,6.00951457,0.147725181866,98.9803865799
143,5650,0.759336961729,1.26054436442,6.00921869761,0.14792714758,98.9802513754
144,5650,0.759767094364,1.26972486142,6.00892267177,0.148129208536,98.9801162092
145,5650,0.760197441586,1.27891055862,6.00862649242,0.148331364761,98.9799810814
146,5650,0.76062800347,1.28810145859,6.00833015948,0.148533616282,98.9798459918
147,5650,0.761058780091,1.29729756395,6.00803367291,0.148735963124,98.9797109404
148,5650,0.761489771523,1.30649887728,6.00773703264,0.148938405313,98.9795759272
149,5650,0.761920977841,1.31570540119,6.00744023861,0.149140942877,98.979440952
150,5650,0.76235239912,1.32491713826,6.00714329076,0.14934357584,98.9793060149
151,5650,0.762784035436,1.3341340911,6.00684618903,0.14954630423,98.9791711159
152,5650,0.763215886861,1.34335626231,6.00654893335,0.149749128073,98.9790362547
153,5650,0.763647953472,1.35258365449,6.00625152367,0.149952047394,98.9789014315
154,5650,0.764080235343,1.36181627023,6.00595395993,0.15015506222,98.9787666461
155,5650,0.764512732549,1.37105411215,6.00565624207,0.150358172577,98.9786318985
156,5650,0.764945445164,1.38029718285,6.00535837001,0.150561378491,98.9784971887
157,5650,0.765378373263,1.38954548492,6.00506034371,0.150764679989,98.9783625166
158,5650,0.765811516922,1.39879902098,6.0047621631,0.150968077095,98.9782278821
159,5650,0.766244876213,1.40805779362,6.00446382813,0.151171569838,98.9780932852
160,5650,0.766678451213,1.41732180547,6.00416533872,0.151375158241,98.9779587259
161,5650,0.767112241996,1.42659105911,6.00386669483,0.151578842332,98.9778242041
162,5650,0.767546248636,1.43586555717,6.00356789638,0.151782622137,98.9776897197
163,5650,0.767980471209,1.44514530226,6.00326894332,0.151986497681,98.9775552727
164,5650,0.768414909788,1.45443029697,6.00296983558,0.152190468991,98.9774208631
165,5650,0.768849564449,1.46372054393,6.00267057311,0.152394536092,98.9772864907
166,5650,0.769284435265,1.47301604574,6.00237115585,0.152598699011,98.9771521556
167,5650,0.769719522313,1.48231680503,6.00207158373,0.152802957774,98.9770178577
168,5650,0.770154825665,1.4916228244,6.00177185669,0.153007312406,98.976883597
169,5650,0.770590345397,1.50093410646,6.00147197468,0.153211762933,98.9767493733
170,5650,0.771026081584,1.51025065384,6.00117193763,0.153416309382,98.9766151868
171,5650,0.771462034299,1.51957246915,6.00087174547,0.153620951777,98.9764810372
172,5650,0.771898203618,1.528899555,6.00057139816,0.153825690146,98.9763469245
173,5650,0.772334589615,1.53823191403,6.00027089562,0.154030524514,98.9762128488
174,5650,0.772771192364,1.54756954884,5.9999702378,0.154235454907,98.9760788099
175,5650,0.77320801194,1.55691246205,5.99966942464,0.15444048135,98.9759448078
176,5650,0.773645048418,1.56626065629,5.99936845607,0.15464560387,98.9758108424
177,5650,0.774082301871,1.57561413419,5.99906733204,0.154850822492,98.9756769138
178,5650,0.774519772375,1.58497289835,5.99876605248,0.155056137242,98.9755430218
179,5650,0.774957460004,1.59433695141,5.99846461733,0.155261548147,98.9754091664
180,5650,0.775395364832,1.60370629599,5.99816302653,0.15546705523,98.9752753475
181,5650,0.775833486934,1.61308093472,5.99786128003,0.155672658519,98.9751415651
182,5650,0.776271826384,1.62246087022,5.99755937775,0.155878358039,98.9750078192
183,5650,0.776710383257,1.63184610512,5.99725731964,0.156084153816,98.9748741097
184,5650,0.777149157627,1.64123664205,5.99695510564,0.156290045876,98.9747404366
185,5650,0.777588149568,1.65063248364,5.99665273569,0.156496034244,98.9746067997
186,5650,0.778027359155,1.66003363252,5.99635020972,0.156702118945,98.9744731991
187,5650,0.778466786463,1.66944009132,5.99604752767,0.156908300006,98.9743396348
188,5650,0.778906431564,1.67885186266,5.99574468949,0.157114577453,98.9742061065
189,5650,0.779346294535,1.6882689492,5.99544169511,0.15732095131,98.9740726144
190,5650,0.779786375449,1.69769135355,5.99513854447,0.157527421603,98.9739391583
191,5650,0.78022667438,1.70711907835,5.99483523751,0.157733988359,98.9738057382
192,5650,0.780667191403,1.71655212624,5.99453177418,0.157940651602,98.9736723541
193,5650,0.781107926593,1.72599049986,5.9942281544,0.158147411358,98.9735390059
194,5650,0.781548880022,1.73543420184,5.99392437811,0.158354267653,98.9734056935
195,5650,0.781990051767,1.74488323482,5.99362044527,0.158561220511,98.9732724169
196,5650,0.7824314419,1.75433760144,5.9933163558,0.15876826996,98.9731391761
197,5650,0.782873050497,1.76379730434,5.99301210964,0.158975416024,98.973005971
198,5650,0.783314877631,1.77326234616,5.99270770674,0.159182658729,98.9728728016
199,5650,0.783756923376,1.78273272954,5.99240314703,0.159389998099,98.9727396678
200,5650,0.784199187808,1.79220845713,5.99209843045,0.159597434161,98.9726065695
201,5650,0.784641670999,1.80168953156,5.99179355694,0.159804966941,98.9724735067
202,5650,0.785084373025,1.81117595549,5.99148852644,0.160012596462,98.9723404794
203,5650,0.785527293959,1.82066773156,5.99118333888,0.160220322752,98.9722074876
204,5650,0.785970433876,1.83016486241,5.99087799422,0.160428145835,98.972074531
205,5650,0.78641379285,1.8396673507,5.99057249238,0.160636065736,98.9719416098
206,5650,0.786857370954,1.84917519907,5.9902668333,0.160844082481,98.9718087239
207,5650,0.787301168263,1.85868841016,5.98996101693,0.161052196096,98.9716758731
208,5650,0.787745184852,1.86820698664,5.9896550432,0.161260406605,98.9715430575
209,5650,0.788189420794,1.87773093114,5.98934891206,0.161468714034,98.9714102771
210,5650,0.788633876163,1.88726024633,5.98904262343,0.161677118408,98.9712775317
211,5650,0.789078551033,1.89679493485,5.98873617726,0.161885619752,98.9711448213
212,5650,0.789523445479,1.90633499936,5.9884295735,0.162094218093,98.9710121459
213,5650,0.789968559574,1.91588044252,5.98812281207,0.162302913454,98.9708795054
214,5650,0.790413893392,1.92543126697,5.98781589291,0.162511705861,98.9707468998
215,5650,0.790859447009,1.93498747537,5.98750881598,0.16272059534,98.970614329
216,5650,0.791305220496,1.94454907039,5.98720158119,0.162929581915,98.970481793
217,5650,0.791751213929,1.95411605467,5.9868941885,0.163138665611,98.9703492917
218,5650,0.792197427382,1.96368843088,5.98658663784,0.163347846455,98.9702168251
219,5650,0.792643860928,1.97326620168,5.98627892916,0.163557124471,98.970084393
220,5650,0.793090514641,1.98284936973,5.98597106238,0.163766499683,98.9699519956
221,5650,0.793537388596,1.99243793769,5.98566303745,0.163975972118,98.9698196327
222,5650,0.793984482866,2.00203190822,5.98535485431,0.1641855418,98.9696873043
223,5650,0.794431797525,2.01163128398,5.9850465129,0.164395208755,98.9695550103
224,5650,0.794879332648,2.02123606765,5.98473801315,0.164604973007,98.9694227507
225,5650,0.795327088307,2.03084626188,5.98442935501,0.164814834581,98.9692905254
226,5650,0.795775064577,2.04046186934,5.98412053841,0.165024793503,98.9691583344
227,5650,0.796223261531,2.0500828927,5.98381156329,0.165234849797,98.9690261776
228,5650,0.796671679244,2.05970933463,5.98350242959,0.165445003489,98.9688940551
229,5650,0.79712031779,2.06934119778,5.98319313726,0.165655254603,98.9687619666
230,5650,0.797569177241,2.07897848485,5.98288368622,0.165865603164,98.9686299122
231,5650,0.798018257673,2.08862119848,5.98257407643,0.166076049198,98.9684978919
232,5650,0.798467559158,2.09826934137,5.98226430781,0.166286592729,98.9683659056
233,5650,0.798917081771,2.10792291617,5.9819543803,0.166497233782,98.9682339532
234,5650,0.799366825585,2.11758192556,5.98164429385,0.166707972382,98.9681020347
235,5650,0.799816790674,2.12724637222,5.98133404839,0.166918808554,98.9679701501
236,5650,0.800266977112,2.13691625882,5.98102364387,0.167129742322,98.9678382992
237,5650,0.800717384972,2.14659158803,5.98071308022,0.167340773712,98.9677064821
238,5650,0.801168014328,2.15627236253,5.98040235738,0.167551902749,98.9675746987
239,5650,0.801618865254,2.16595858501,5.98009147528,0.167763129456,98.9674429489
240,5650,0.802069937824,2.17565025814,5.97978043388,0.16797445386,98.9673112327
241,5650,0.80252123211,2.18534738459,5.9794692331,0.168185875984,98.9671795501
242,5650,0.802972748188,2.19504996705,5.97915787289,0.168397395853,98.967047901
243,5650,0.80342448613,2.2047580082,5.97884635319,0.168609013493,98.9669162853
244,5650,0.80387644601,2.21447151073,5.97853467392,0.168820728927,98.9667847031
245,5650,0.804328627901,2.2241904773,5.97822283504,0.169032542181,98.9666531542
246,5650,0.804781031878,2.23391491062,5.97791083649,0.169244453279,98.9665216386
247,5650,0.805233658014,2.24364481336,5.97759867819,0.169456462246,98.9663901563
248,5650,0.805686506381,2.25338018821,5.97728636009,0.169668569107,98.9662587072
249,5650,0.806139577055,2.26312103785,5.97697388213,0.169880773885,98.9661272912
250,5650,0.806592870108,2.27286736497,5.97666124425,0.170093076606,98.9659959084
251,5650,0.807046385614,2.28261917227,5.97634844638,0.170305477295,98.9658645586
252,5650,0.807500123647,2.29237646243,5.97603548847,0.170517975975,98.9657332419
253,5650,0.807954084279,2.30213923813,5.97572237045,0.170730572672,98.9656019581
254,5650,0.808408267584,2.31190750208,5.97540909227,0.17094326741,98.9654707072
255,5650,0.808862673637,2.32168125696,5.97509565385,0.171156060213,98.9653394893
256,5650,0.809317302509,2.33146050547,5.97478205515,0.171368951106,98.9652083041
257,5650,0.809772154275,2.3412452503,5.97446829609,0.171581940114,98.9650771517
258,5650,0.810227229009,2.35103549414,5.97415437663,0.17179502726,98.9649460321
259,5650,0.810682526782,2.36083123968,5.97384029669,0.17200821257,98.9648149451
260,5650,0.811138047669,2.37063248964,5.97352605622,0.172221496068,98.9646838908
261,5650,0.811593791744,2.38043924669,5.97321165515,0.172434877777,98.964552869
262,5650,0.812049759079,2.39025151355,5.97289709342,0.172648357724,98.9644218798
263,5650,0.812505949747,2.40006929291,5.97258237098,0.172861935931,98.9642909231
264,5650,0.812962363823,2.40989258747,5.97226748776,0.173075612423,98.9641599988
265,5650,0.813419001379,2.41972139992,5.9719524437,0.173289387225,98.9640291069
266,5650,0.813875862489,2.42955573298,5.97163723874,0.173503260361,98.9638982473
267,5650,0.814332947225,2.43939558934,5.97132187281,0.173717231855,98.9637674201
268,5650,0.814790255662,2.44924097171,5.97100634587,0.173931301731,98.9636366251
269,5650,0.815247787872,2.45909188279,5.97069065784,0.174145470015,98.9635058622
270,5650,0.815705543929,2.46894832529,5.97037480866,0.174359736729,98.9633751316
271,5650,0.816163523905,2.47881030191,5.97005879828,0.174574101898,98.963244433
272,5650,0.816621727875,2.48867781536,5.96974262663,0.174788565547,98.9631137665
273,5650,0.81708015591,2.49855086835,5.96942629365,0.1750031277,98.962983132
274,5650,0.817538808085,2.50842946358,5.96910979928,0.17521778838,98.9628525295
275,5650,0.817997684472,2.51831360377,5.96879314346,0.175432547612,98.9627219589
276,5650,0.818456785145,2.52820329163,5.96847632612,0.17564740542,98.9625914201
277,5650,0.818916110176,2.53809852986,5.96815934722,0.175862361828,98.9624609132
278,5650,0.819375659639,2.54799932118,5.96784220668,0.176077416861,98.962330438
279,5650,0.819835433607,2.55790566831,5.96752490444,0.176292570541,98.9621999945
280,5650,0.820295432152,2.56781757395,5.96720744045,0.176507822894,98.9620695828
281,5650,0.820755655349,2.57773504083,5.96688981464,0.176723173944,98.9619392026
282,5650,0.821216103269,2.58765807165,5.96657202695,0.176938623714,98.961808854
283,5650,0.821676775985,2.59758666913,5.96625407732,0.177154172228,98.961678537
284,5650,0.822137673572,2.607520836,5.96593596569,0.177369819511,98.9615482514
285,5650,0.822598796102,2.61746057497,5.965617692,0.177585565586,98.9614179972
286,5650,0.823060143647,2.62740588875,5.96529925618,0.177801410478,98.9612877745
287,5650,0.823521716281,2.63735678008,5.96498065818,0.178017354209,98.9611575831
288,5650,0.823983514076,2.64731325166,5.96466189793,0.178233396805,98.9610274229
289,5650,0.824445537106,2.65727530623,5.96434297538,0.178449538289,98.9608972941
290,5650,0.824907785443,2.6672429465,5.96402389046,0.178665778684,98.9607671964
291,5650,0.82537025916,2.6772161752,5.9637046431,0.178882118016,98.9606371298
292,5650,0.82583295833,2.68719499505,5.96338523326,0.179098556307,98.9605070944
293,5650,0.826295883026,2.69717940879,5.96306566087,0.179315093581,98.96037709
294,5650,0.826759033321,2.70716941912,5.96274592586,0.179531729863,98.9602471166
295,5650,0.827222409287,2.71716502879,5.96242602818,0.179748465175,98.9601171742
296,5650,0.827686010997,2.72716624052,5.96210596777,0.179965299542,98.9599872626
297,5650,0.828149838524,2.73717305704,5.96178574456,0.180182232988,98.959857382
298,5650,0.828613891941,2.74718548108,5.96146535849,0.180399265535,98.9597275321
299,5650,0.829078171321,2.75720351536,5.96114480951,0.180616397209,98.9595977131
300,5650,0.829542676735,2.76722716263,5.96082409754,0.180833628032,98.9594679247
301,5650,0.830007408257,2.77725642561,5.96050322253,0.181050958028,98.959338167
302,5650,0.83047236596,2.78729130704,5.96018218443,0.18126838722,98.9592084399
303,5650,0.830937549916,2.79733180965,5.95986098316,0.181485915634,98.9590787435
304,5650,0.831402960198,2.80737793617,5.95953961866,0.181703543291,98.9589490775
305,5650,0.831868596877,2.81742968935,5.95921809088,0.181921270216,98.958819442
306,5650,0.832334460028,2.82748707192,5.95889639976,0.182139096432,98.958689837
307,5650,0.832800549723,2.83755008661,5.95857454523,0.182357021962,98.9585602623
308,5650,0.833266866033,2.84761873617,5.95825252722,0.182575046831,98.958430718
309,5650,0.833733409032,2.85769302333,5.95793034569,0.182793171062,98.958301204
310,5650,0.834200178792,2.86777295084,5.95760800057,0.183011394677,98.9581717202
311,5650,0.834667175386,2.87785852144,5.9572854918,0.183229717702,98.9580422666
312,5650,0.835134398886,2.88794973786,5.95696281931,0.183448140158,98.9579128432
313,5650,0.835601849365,2.89804660286,5.95663998305,0.18366666207,98.9577834499
314,5650,0.836069526894,2.90814911917,5.95631698296,0.183885283461,98.9576540866
315,5650,0.836537431547,2.91825728954,5.95599381897,0.184104004354,98.9575247533
316,5650,0.837005563396,2.92837111671,5.95567049102,0.184322824772,98.95739545
317,5650,0.837473922513,2.93849060344,5.95534699905,0.18454174474,98.9572661767
318,5650,0.837942508971,2.94861575247,5.955023343,0.18476076428,98.9571369332
319,5650,0.838411322842,2.95874656655,5.95469952281,0.184979883415,98.9570077195
320,5650,0.838880364198,2.96888304842,5.95437553842,0.185199102169,98.9568785355
321,5650,0.839349633112,2.97902520084,5.95405138977,0.185418420566,98.9567493813
322,5650,0.839819129655,2.98917302656,5.95372707679,0.185637838628,98.9566202568
323,5650,0.840288853901,2.99932652833,5.95340259943,0.185857356378,98.9564911619
324,5650,0.840758805922,3.0094857089,5.95307795762,0.18607697384,98.9563620966
325,5650,0.841228985789,3.01965057102,5.9527531513,0.186296691037,98.9562330609
326,5650,0.841699393575,3.02982111746,5.95242818042,0.186516507992,98.9561040546
327,5650,0.842170029352,3.03999735096,5.9521030449,0.186736424729,98.9559750778
328,5650,0.842640893192,3.05017927428,5.9517777447,0.18695644127,98.9558461304
329,5650,0.843111985168,3.06036689018,5.95145227974,0.187176557638,98.9557172123
330,5650,0.843583305352,3.07056020142,5.95112664997,0.187396773857,98.9555883235
331,5650,0.844054853815,3.08075921075,5.95080085533,0.187617089949,98.955459464
332,5650,0.84452663063,3.09096392094,5.95047489575,0.187837505939,98.9553306337
333,5650,0.844998635869,3.10117433474,5.95014877117,0.188058021847,98.9552018325
334,5650,0.845470869604,3.11139045491,5.94982248154,0.188278637699,98.9550730605
335,5650,0.845943331907,3.12161228423,5.94949602678,0.188499353516,98.9549443175
336,5650,0.84641602285,3.13183982545,5.94916940685,0.188720169322,98.9548156036
337,5650,0.846888942505,3.14207308133,5.94884262168,0.188941085139,98.9546869186
338,5650,0.847362090945,3.15231205464,5.9485156712,0.189162100991,98.9545582626
339,5650,0.84783546824,3.16255674815,5.94818855537,0.1893832169,98.9544296355
340,5650,0.848309074463,3.17280716462,5.9478612741,0.189604432889,98.9543010371
341,5650,0.848782909686,3.18306330682,5.94753382736,0.189825748981,98.9541724676
342,5650,0.849256973981,3.19332517752,5.94720621506,0.190047165199,98.9540439268
343,5650,0.84973126742,3.20359277948,5.94687843716,0.190268681566,98.9539154147
344,5650,0.850205790074,3.21386611549,5.9465504936,0.190490298104,98.9537869313
345,5650,0.850680542016,3.2241451883,5.9462223843,0.190712014837,98.9536584764
346,5650,0.851155523316,3.23443000069,5.94589410921,0.190933831786,98.9535300501
347,5650,0.851630734048,3.24472055544,5.94556566827,0.191155748976,98.9534016523
348,5650,0.852106174283,3.25501685531,5.94523706141,0.191377766427,98.953273283
349,5650,0.852581844092,3.26531890308,5.94490828859,0.191599884164,98.9531449421
350,5650,0.853057743548,3.27562670153,5.94457934973,0.191822102209,98.9530166296
351,5650,0.853533872721,3.28594025342,5.94425024477,0.192044420584,98.9528883454
352,5650,0.854010231684,3.29625956155,5.94392097365,0.192266839312,98.9527600894
353,5650,0.854486820509,3.30658462869,5.94359153632,0.192489358415,98.9526318617
354,5650,0.854963639267,3.31691545761,5.94326193271,0.192711977917,98.9525036622
355,5650,0.855440688029,3.32725205109,5.94293216276,0.19293469784,98.9523754908
356,5650,0.855917966868,3.33759441192,5.9426022264,0.193157518206,98.9522473475
357,5650,0.856395475855,3.34794254288,5.94227212359,0.193380439038,98.9521192322
358,5650,0.856873215061,3.35829644674,5.94194185425,0.193603460358,98.9519911449
359,5650,0.857351184559,3.3686561263,5.94161141832,0.193826582189,98.9518630856
360,5650,0.857829384419,3.37902158433,5.94128081576,0.194049804553,98.9517350542
361,5650,0.858307814713,3.38939282363,5.94095004648,0.194273127472,98.9516070506
362,5650,0.858786475512,3.39976984697,5.94061911044,0.19449655097,98.9514790749
363,5650,0.859265366889,3.41015265714,5.94028800756,0.194720075069,98.9513511269
364,5650,0.859744488914,3.42054125693,5.9399567378,0.19494369979,98.9512232066
365,5650,0.860223841659,3.43093564913,5.93962530109,0.195167425156,98.951095314
366,5650,0.860703425196,3.44133583653,5.93929369737,0.19539125119,98.9509674491
367,5650,0.861183239595,3.45174182192,5.93896192657,0.195615177913,98.9508396117
368,5650,0.861663284929,3.46215360808,5.93862998864,0.195839205349,98.9507118018
369,5650,0.862143561268,3.47257119781,5.93829788351,0.196063333519,98.9505840194
370,5650,0.862624068683,3.48299459391,5.93796561113,0.196287562445,98.9504562645
371,5650,0.863104807247,3.49342379916,5.93763317143,0.19651189215,98.950328537
372,5650,0.86358577703,3.50385881636,5.93730056435,0.196736322656,98.9502008368
373,5650,0.864066978104,3.5142996483,5.93696778984,0.196960853986,98.9500731639
374,5650,0.864548410539,3.52474629779,5.93663484782,0.19718548616,98.9499455182
375,5650,0.865030074408,3.53519876761,5.93630173824,0.197410219202,98.9498178998
376,5650,0.86551196978,3.54565706057,5.93596846104,0.197635053133,98.9496903086
377,5650,0.865994096728,3.55612117946,5.93563501616,0.197859987976,98.9495627444
378,5650,0.866476455323,3.56659112709,5.93530140354,0.198085023753,98.9494352073
379,5650,0.866959045635,3.57706690625,5.9349676231,0.198310160485,98.9493076973
380,5650,0.867441867737,3.58754851975,5.93463367481,0.198535398195,98.9491802142
381,5650,0.867924921697,3.59803597038,5.93429955858,0.198760736905,98.9490527581
382,5650,0.868408207589,3.60852926095,5.93396527437,0.198986176636,98.9489253288
383,5650,0.868891725483,3.61902839427,5.93363082211,0.199211717411,98.9487979264
384,5650,0.86937547545,3.62953337313,5.93329620174,0.199437359251,98.9486705508
385,5650,0.86985945756,3.64004420035,5.93296141319,0.199663102179,98.9485432019
386,5650,0.870343671886,3.65056087872,5.93262645642,0.199888946216,98.9484158797
387,5650,0.870828118497,3.66108341106,5.93229133135,0.200114891384,98.9482885842
388,5650,0.871312797465,3.67161180018,5.93195603793,0.200340937705,98.9481613153
389,5650,0.871797708861,3.68214604888,5.93162057609,0.200567085201,98.948034073
390,5650,0.872282852755,3.69268615998,5.93128494578,0.200793333894,98.9479068572
391,5650,0.872768229219,3.70323213628,5.93094914692,0.201019683805,98.9477796678
392,5650,0.873253838323,3.71378398059,5.93061317948,0.201246134956,98.9476525049
393,5650,0.873739680137,3.72434169573,5.93027704337,0.201472687369,98.9475253684
394,5650,0.874225754734,3.73490528451,5.92994073854,0.201699341065,98.9473982582
395,5650,0.874712062183,3.74547474975,5.92960426493,0.201926096067,98.9472711743
396,5650,0.875198602555,3.75605009426,5.92926762248,0.202152952395,98.9471441166
397,5650,0.875685375922,3.76663132085,5.92893081113,0.202379910072,98.9470170852
398,5650,0.876172382353,3.77721843235,5.92859383081,0.202606969119,98.9468900798
399,5650,0.876659621919,3.78781143156,5.92825668147,0.202834129558,98.9467631006
400,5650,0.877147094692,3.79841032131,5.92791936305,0.20306139141,98.9466361475
401,5650,0.877634800741,3.80901510442,5.92758187547,0.203288754697,98.9465092203
402,5650,0.878122740137,3.8196257837,5.92724421869,0.20351621944,98.9463823192
403,5650,0.878610912951,3.83024236198,5.92690639264,0.203743785661,98.9462554439
404,5650,0.879099319253,3.84086484208,5.92656839726,0.203971453381,98.9461285946
405,5650,0.879587959115,3.85149322683,5.9262302325,0.204199222622,98.946001771
406,5650,0.880076832605,3.86212751903,5.92589189828,0.204427093405,98.9458749733
407,5650,0.880565939795,3.87276772153,5.92555339454,0.204655065752,98.9457482013
408,5650,0.881055280756,3.88341383714,5.92521472124,0.204883139683,98.945621455
409,5650,0.881544855557,3.89406586869,5.9248758783,0.205111315221,98.9454947343
410,5650,0.88203466427,3.90472381901,5.92453686567,0.205339592387,98.9453680393
411,5650,0.882524706963,3.91538769093,5.92419768328,0.205567971201,98.9452413698
412,5650,0.883014983709,3.92605748726,5.92385833107,0.205796451686,98.9451147258
413,5650,0.883505494577,3.93673321085,5.92351880899,0.206025033862,98.9449881073
414,5650,0.883996239637,3.94741486452,5.92317911696,0.206253717751,98.9448615142
415,5650,0.88448721896,3.95810245111,5.92283925494,0.206482503374,98.9447349465
416,5650,0.884978432617,3.96879597344,5.92249922286,0.206711390752,98.9446084041
417,5650,0.885469880676,3.97949543435,5.92215902066,0.206940379906,98.944481887
418,5650,0.885961563209,3.99020083668,5.92181864827,0.207169470858,98.9443553952
419,5650,0.886453480285,4.00091218324,5.92147810564,0.207398663628,98.9442289285
420,5650,0.886945631976,4.01162947689,5.92113739271,0.207627958238,98.944102487
421,5650,0.88743801835,4.02235272046,5.92079650942,0.207857354709,98.9439760706
422,5650,0.887930639478,4.03308191679,5.9204554557,0.208086853061,98.9438496792
423,5650,0.888423495431,4.0438170687,5.92011423149,0.208316453317,98.9437233129
424,5650,0.888916586277,4.05455817905,5.91977283673,0.208546155496,98.9435969715
425,5650,0.889409912088,4.06530525067,5.91943127137,0.20877595962,98.9434706551
426,5650,0.889903472933,4.0760582864,5.91908953534,0.20900586571,98.9433443635
427,5650,0.890397268883,4.08681728908,5.91874762858,0.209235873786,98.9432180968
428,5650,0.890891300006,4.09758226156,5.91840555102,0.20946598387,98.9430918548
429,5650,0.891385566374,4.10835320667,5.91806330262,0.209696195983,98.9429656376
430,5650,0.891880068056,4.11913012727,5.91772088331,0.209926510145,98.9428394451
431,5650,0.892374805121,4.12991302619,5.91737829302,0.210156926377,98.9427132773
432,5650,0.892869777641,4.14070190628,5.9170355317,0.210387444701,98.942587134
433,5650,0.893364985684,4.15149677039,5.91669259928,0.210618065136,98.9424610153
434,5650,0.89386042932,4.16229762136,5.91634949571,0.210848787703,98.9423349212
435,5650,0.89435610862,4.17310446205,5.91600622092,0.211079612424,98.9422088515
436,5650,0.894852023653,4.1839172953,5.91566277485,0.211310539319,98.9420828062
437,5650,0.895348174488,4.19473612396,5.91531915745,0.211541568409,98.9419567853
438,5650,0.895844561196,4.20556095088,5.91497536865,0.211772699714,98.9418307887
439,5650,0.896341183846,4.21639177892,5.91463140838,0.212003933255,98.9417048164
440,5650,0.896838042508,4.22722861091,5.9142872766,0.212235269053,98.9415788684
441,5650,0.897335137251,4.23807144973,5.91394297324,0.212466707128,98.9414529446
442,5650,0.897832468145,4.24892029822,5.91359849824,0.2126982475,98.9413270449
443,5650,0.898330035259,4.25977515924,5.91325385153,0.212929890192,98.9412011694
444,5650,0.898827838664,4.27063603564,5.91290903306,0.213161635222,98.9410753179
445,5650,0.899325878428,4.28150293027,5.91256404276,0.213393482611,98.9409494904
446,5650,0.899824154622,4.29237584601,5.91221888059,0.21362543238,98.9408236869
447,5650,0.900322667314,4.30325478569,5.91187354646,0.21385748455,98.9406979073
448,5650,0.900821416574,4.31413975219,5.91152804033,0.21408963914,98.9405721516
449,5650,0.901320402472,4.32503074837,5.91118236213,0.214321896172,98.9404464198
450,5650,0.901819625076,4.33592777707,5.91083651181,0.214554255665,98.9403207117
451,5650,0.902319084457,4.34683084117,5.91049048929,0.21478671764,98.9401950274
452,5650,0.902818780683,4.35773994353,5.91014429453,0.215019282117,98.9400693668
453,5650,0.903318713824,4.36865508701,5.90979792746,0.215251949117,98.9399437299
454,5650,0.903818883949,4.37957627447,5.90945138801,0.215484718659,98.9398181166
455,5650,0.904319291128,4.39050350878,5.90910467614,0.215717590764,98.9396925268
456,5650,0.904819935429,4.4014367928,5.90875779177,0.215950565453,98.9395669606
457,5650,0.905320816923,4.41237612941,5.90841073485,0.216183642745,98.9394414178
458,5650,0.905821935677,4.42332152146,5.90806350532,0.216416822661,98.9393158985
459,5650,0.906323291761,4.43427297183,5.90771610311,0.21665010522,98.9391904026
460,5650,0.906824885245,4.44523048338,5.90736852817,0.216883490444,98.9390649301
461,5650,0.907326716197,4.45619405899,5.90702078043,0.217116978351,98.9389394808
462,5650,0.907828784687,4.46716370153,5.90667285983,0.217350568962,98.9388140548
463,5650,0.908331090783,4.47813941386,5.90632476632,0.217584262298,98.938688652
